Price,Close,High,Low,Open,Volume
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT
Date,,,,,
2008-04-30,20.63779067993164,21.137091065587278,20.630554262431566,20.79698772431678,74733600
2008-05-01,21.27457618713379,21.339702552029316,20.608841086139158,20.623313918383772,71699400
2008-05-02,21.158811569213867,21.43379005961359,20.88383445902039,21.41208079556953,66024200
2008-05-05,21.04302215576172,21.875190914886186,20.977895773027964,21.658103892577415,119687700
2008-05-06,21.49167251586914,21.607452456436043,20.934480689262323,20.98513424073462,93582000
2008-05-07,21.137088775634766,21.810060347972726,21.043018118736242,21.48442987698057,88775000
2008-05-08,21.180513381958008,21.267347647173462,20.98513421491459,21.187749800760255,69589900
2008-05-09,21.267349243164062,21.38312919227712,20.948955073206086,21.137096455360407,51621200
2008-05-12,21.701520919799805,21.752174466088604,21.23840120492437,21.274581915071902,64278800
2008-05-13,21.628890991210938,21.883091080845254,21.44731870702266,21.78867410259345,70934700
2008-05-14,21.737834930419922,21.97751029946203,21.592576543303096,21.708782698881897,66730400
2008-05-15,22.11551284790039,22.173615944656486,21.745105086597608,21.774155942332108,53355800
2008-05-16,21.78141975402832,22.137301407097922,21.730579715773683,22.130038346591952,81538200
2008-05-19,21.396474838256836,21.708779352719148,21.287531757354884,21.694254624475604,59615000
2008-05-20,20.888078689575195,21.287537217095995,20.793660312700744,21.28027415846821,75767600
2008-05-21,20.51766586303711,21.09869655460146,20.474088907491392,20.924387347132157,60125100
2008-05-22,20.677461624145508,20.844509262431192,20.46683838890564,20.53946761616629,52203100
2008-05-23,20.372417449951172,20.57577898398924,20.2997896169899,20.5249389468015,48890700
2008-05-27,20.655662536621094,20.699239495046225,20.37240884364141,20.41598718735307,47334500
2008-05-28,20.466833114624023,20.750085504130695,20.365153053834334,20.742822444747585,52318500
2008-05-29,20.561250686645508,20.829978350130606,20.43778144427997,20.488621476085726,47699200
2008-05-30,20.568511962890625,20.844502662031342,20.48135802600492,20.612088931333478,63399200
2008-06-02,20.190847396850586,20.597570511255288,20.009275023190824,20.5104151623722,77028400
2008-06-03,19.834957122802734,20.561246302981534,19.805906275944654,20.270730907967348,86616700
2008-06-04,20.002004623413086,20.074632432970517,19.755066192115148,19.813169270933095,79567400
2008-06-05,20.553977966308594,20.553977966308594,20.045576501922216,20.13273040540042,76063400
2008-06-06,19.96568489074707,20.45956164344954,19.96568489074707,20.328829398876962,78500800
2008-06-09,20.125473022460938,20.270731416253707,19.8276945619438,20.081896058437792,66787100
2008-06-10,20.256208419799805,20.546725252132486,19.842223734598733,19.871275971946773,77433900
2008-06-11,19.69696617126465,20.292523167930895,19.689703112123976,20.227157020951733,59330800
2008-06-12,20.510400772094727,20.735549969585737,19.747797891887522,19.90031791381444,113996300
2008-06-13,21.11322784423828,21.47637246181455,20.69924320184722,20.79366019289087,131969100
2008-06-16,21.01154136657715,21.142273610555755,20.80091688788131,21.07690748856645,74718900
2008-06-17,20.917129516601562,21.149543236583753,20.90986784326827,21.091440152909904,44256700
2008-06-18,20.67020034790039,20.960717282031066,20.67020034790039,20.735566519551053,49677800
2008-06-19,21.01154136657715,21.200376676181097,20.575767681743905,20.735550765892008,62037800
2008-06-20,20.50314712524414,21.00428714280291,20.408730123381705,20.98976102396655,97480400
2008-06-23,20.314308166503906,20.633875798313074,20.183577275810183,20.55398354403911,57145300
2008-06-24,20.14000701904297,20.343368572864424,19.980223831582204,20.278002408610643,65218300
2008-06-25,20.590295791625977,20.822708076670157,20.16178512159334,20.198099021649057,64280200
2008-06-26,20.15453338623047,20.481364211473437,20.15453338623047,20.357894942524677,67049100
2008-06-27,20.06736183166504,20.27072322372793,19.943892662427952,20.103677108079566,73450200
2008-06-30,19.9802188873291,20.32157436096004,19.965692768803468,20.140002035250344,57830500
2008-07-01,19.515399932861328,19.88580636750781,19.203095218880634,19.805915462626864,100327800
2008-07-02,18.796367645263672,19.609812321457827,18.796367645263672,19.537183109876512,84669000
2008-07-03,18.86899185180664,18.956147159643496,18.593002583348742,18.86172879404635,37074500
2008-07-07,18.905315399169922,19.16677866632436,18.484067562062375,18.963418501347267,71527600
2008-07-08,18.774574279785156,19.02877575223724,18.527635864864457,18.83267735474964,65553200
2008-07-09,18.324277877807617,18.77457783296884,18.287963968564693,18.73100086481996,54255800
2008-07-10,18.48406219482422,18.643845333093697,18.142705356526175,18.302489880082476,57830600
2008-07-11,18.33879852294922,18.622050809318957,18.06280929331799,18.27343239758906,69532600
2008-07-14,18.26618003845215,18.745530981634587,18.208076935802374,18.505855510043368,51216200
2008-07-15,18.99246597290039,19.348347583433803,18.106393476385787,18.106393476385787,92719300
2008-07-16,19.798646926879883,19.820436105070318,18.82541913229813,18.977939223770363,82060400
2008-07-17,19.98748779296875,20.270740260635925,19.68970920252702,20.03106477600509,96526100
2008-07-18,18.781843185424805,19.224878750494646,18.237126168541597,19.14498786334694,150277000
2008-07-21,18.622053146362305,19.00698689009343,18.542162282785355,18.636579261662334,77575600
2008-07-22,18.738256454467773,18.839937860850174,18.505844186084666,18.54942252537129,88657200
2008-07-23,19.195823669433594,19.493602128931993,18.774575991219752,18.781839049413215,79408800
2008-07-24,18.4768009185791,19.00699179630717,18.4768009185791,18.948888705395696,81092600
2008-07-25,18.99972152709961,19.04329848242565,18.520370862653838,18.622050886843414,58682300
2008-07-28,18.520370483398438,18.963407240214522,18.404164348051008,18.927091957114445,59707800
2008-07-29,18.963411331176758,19.021514411385006,18.447745282202686,18.534900595158412,66368200
2008-07-30,19.050565719604492,19.239401081170165,18.810890334787818,19.028777929803628,51977700
2008-07-31,18.68015480041504,19.086877686138042,18.67289174331786,18.77457315739186,60461000
2008-08-01,18.4768009185791,18.847208642622356,18.208073257309188,18.825419464047943,82720200
2008-08-04,18.360591888427734,18.556688924028542,18.237122666234097,18.44048276023297,60588300
2008-08-05,19.036041259765625,19.08688267272857,18.52037653872318,18.622056594075357,84297600
2008-08-06,19.62432861328125,19.72600862740317,19.159502723110403,19.413704143701505,95550000
2008-08-07,19.893062591552734,20.15452717111849,19.413711785873403,19.537181016747585,82565800
2008-08-08,20.430522918701172,20.503152145379058,19.747811789675946,19.864017998245657,80814100
2008-08-11,20.26346778869629,20.62661237768829,20.089158552214528,20.234416941925996,68743800
2008-08-12,20.42325210571289,20.597561340583926,20.03105528828807,20.17631367665726,62813000
2008-08-13,20.270727157592773,20.699237805440596,20.161784077779316,20.38693329409865,51165200
2008-08-14,20.270727157592773,20.539454714066622,20.016525714503764,20.205361032647417,49732300
2008-08-15,20.198102951049805,20.44504139827103,20.031056761837437,20.321572174660417,47267400
2008-08-18,20.110950469970703,20.372413667721126,20.009269029185727,20.176316615730023,38078200
2008-08-19,19.921356201171875,20.234906323489124,19.884897466823546,20.081777970252272,40332900
2008-08-20,19.899486541748047,20.110949757826177,19.811983610080325,20.08178304114488,41497200
2008-08-21,19.81928253173828,19.85574128797625,19.585943153865518,19.76094768727009,43614200
2008-08-22,20.300546646118164,20.32971337481356,19.848450529433336,19.855742559310308,47930400
2008-08-25,20.169282913208008,20.300536604443792,20.02344516943229,20.132824172669977,51381300
2008-08-26,19.88490104675293,20.213033887397163,19.811982174116938,20.110948300193865,44774400
2008-08-27,20.096364974975586,20.264078805353005,19.78281478485885,19.935944562018776,33975300
2008-08-28,20.37345314025879,20.424495927484053,20.125529838754677,20.132821864188518,48372600
2008-08-29,19.899486541748047,20.25678751366841,19.899486541748047,20.183868635747295,50735500
2008-09-02,19.76093864440918,20.24220123874287,19.731770540116585,20.1765743948963,66079200
2008-09-03,19.61510467529297,19.819277272155098,19.57135390125538,19.688023559230302,57127700
2008-09-04,19.214048385620117,19.607808041070793,19.214048385620117,19.498430436268478,66141900
2008-09-05,18.703622817993164,19.119258664266688,18.68903876248586,18.98071430938357,82305200
2008-09-08,19.04633331298828,19.19946166022328,18.71819915346827,19.111958754080774,62110800
2008-09-09,19.031753540039062,19.396346514404517,18.995293408115423,19.104672413074518,85735700
2008-09-10,19.279674530029297,19.585932646896744,19.14112882718621,19.338009343203495,75064900
2008-09-11,19.935943603515625,20.023445136989842,18.980710416686584,19.031753209681845,72913300
2008-09-12,20.140113830566406,20.22761535389267,19.64426722901213,19.790103564826445,75628500
2008-09-15,19.556774139404297,20.04532896097624,19.491147268535503,19.629693039348773,82349400
2008-09-16,18.9515438079834,19.316136804806806,18.60882689166168,19.02446268551046,111729700
2008-09-17,17.916091918945312,18.86403413657893,17.865049143921063,18.76194719571912,106972100
2008-09-18,18.419240951538086,18.484867811441916,17.50775833155389,18.083814624161608,132291300
2008-09-19,18.34632110595703,19.25051165087816,17.135872361077777,19.228636959260314,134926100
2008-09-22,18.521324157714844,19.192175334646812,18.462989333234322,19.11925645634318,105207700
2008-09-23,18.55048942565918,19.082794791410333,18.47757055851794,18.71090982072054,92181300
2008-09-24,18.754661560058594,19.024460965269192,18.565073051956077,18.652575975238694,80250300
2008-09-25,19.403636932373047,19.600516065193602,18.76924459760633,18.82757941303681,96203500
2008-09-26,19.979698181152344,20.096367841912574,19.060923559556482,19.08279964250355,100744300
2008-09-29,18.236940383911133,20.169282831661864,18.236940383911133,19.644269459653195,134383100
2008-09-30,19.461971282958984,19.461971282958984,18.62340780962033,18.791120226125724,107192700
2008-10-01,19.30885124206543,19.680736390220044,19.16301482900104,19.235932340127047,88957000
2008-10-02,19.141128540039062,19.345301078491666,18.740076879334325,19.09008575312882,93819800
2008-10-03,19.192174911499023,20.030738516472407,19.133840088304662,19.228635045252933,114289400
2008-10-06,18.164024353027344,18.95154522960826,17.602550762006246,18.68903780714395,146374600
2008-10-07,16.938987731933594,18.382775446788905,16.873360891184564,18.21506302745769,145941200
2008-10-08,16.778564453125,17.719213357422973,16.406679549766256,16.698353574710918,171598600
2008-10-09,16.260847091674805,17.434836985760594,16.09313464703738,17.332751391774668,131948700
2008-10-10,15.677498817443848,16.297307188388892,15.057690446498803,15.888963422571177,228467500
2008-10-13,18.59423828125,18.59423828125,16.501474380383595,16.66918817483911,144935400
2008-10-14,17.57337760925293,18.761949820933946,17.208784718566402,18.696322989345454,165674900
2008-10-15,16.523359298706055,17.682765476248793,16.392105559238978,17.340048460494344,113280200
2008-10-16,17.639020919799805,17.639020919799805,15.538963128647323,16.727537841545765,161147800
2008-10-17,17.449420928955078,18.309860617994875,16.997325004085866,17.186913528010898,133673100
2008-10-20,18.025474548339844,18.04735062554787,16.778567354527972,17.646298945749265,93484300
2008-10-21,17.03378677368164,18.236943492189866,16.968159917143733,17.719220667369942,100385600
2008-10-22,15.699379920959473,16.815033954806527,15.239991820471106,16.80045128732761,150054800
2008-10-23,16.275432586669922,16.47231315605997,15.232696301543413,15.71395898839995,154774100
2008-10-24,16.01291847229004,16.669186762803115,15.276442085490165,15.356651572588413,153919700
2008-10-27,15.444162368774414,16.01292665684494,15.327492699897785,15.801463403560609,117683900
2008-10-28,16.844192504882812,16.92440199830581,15.560825311187672,15.779580498067212,134088800
2008-10-29,16.771276473999023,17.478586328949344,16.5525212502281,16.866070033416612,111701800
2008-10-30,16.50147819519043,17.412960674595404,16.3264737260421,17.274416339110406,95323000
2008-10-31,16.28272247314453,16.70565027540237,16.12959408873945,16.42856022184524,93055200
2008-11-03,16.494190216064453,16.70565346212558,16.195222635116604,16.39210321617539,61923500
2008-11-04,17.157751083374023,17.2525446735309,16.67648832236659,16.866075502680342,72123000
2008-11-05,16.100431442260742,17.019206232679302,16.078555355293997,17.011914203690385,81179700
2008-11-06,15.225393295288086,16.10041648995991,15.210810641665343,15.947288195838404,95509700
2008-11-07,15.677498817443848,15.706666924693923,15.31290582168934,15.546245116442321,71256300
2008-11-10,15.531662940979004,16.020217670000857,15.451453417965794,15.932716119293342,67106800
2008-11-11,15.458740234375,15.531657705112746,15.159774153753105,15.524367070688255,78014500
2008-11-12,14.802472114562988,15.312902762987212,14.787889454662693,15.232691874883272,90162300
2008-11-13,15.495198249816895,15.495198249816893,13.664941724941137,14.693093591664065,148413700
2008-11-14,14.62746810913086,15.560826520000248,14.32850201479216,14.992061042793823,96624500
2008-11-17,14.087874412536621,14.758725641267509,13.963912727092477,14.39413261240968,97289000
2008-11-18,14.403547286987305,14.432911587756477,13.764857292511927,14.315451584212404,108966500
2008-11-19,13.427160263061523,14.6458088618671,13.397794561772857,14.410887452258878,103010500
2008-11-20,12.869224548339844,13.830928862376801,12.847200272360235,13.302358840969543,139532800
2008-11-21,14.447592735290527,14.462275584061262,13.199578594448623,13.228944291990091,157231900
2008-11-24,15.189055442810059,15.372586799150618,14.58707281805032,14.601754262380389,125289900
2008-11-25,14.675165176391602,15.365243378549591,14.352149639176572,15.313854829494849,92948100
2008-11-26,15.042237281799316,15.181721574082806,14.484301512899183,14.484301512899183,79678300
2008-11-28,14.844022750854492,14.910094182999037,14.697198435159574,14.85136417667431,28650800
2008-12-01,13.66208553314209,14.64581450136663,13.654744104993041,14.594424504323293,79639900
2008-12-02,14.058507919311523,14.175967928018531,13.625373612116771,13.941047910604514,79689800
2008-12-03,14.587079048156738,14.609101924174324,13.654739023690556,13.691444750542347,80961500
2008-12-04,14.029141426086426,14.623782802319804,13.794221445363783,14.242037133528743,78719200
2008-12-05,14.587079048156738,14.66783192727742,13.559301893501946,13.882317610685844,91996200
2008-12-08,15.423980712890625,15.60017070815469,14.785290754853971,14.939457875856037,107225000
2008-12-09,15.122994422912598,15.600175996888245,15.020215840656272,15.137677277554086,80484900
2008-12-10,15.130332946777344,15.387275852526527,14.902752944208325,15.284498690226853,61499000
2008-12-11,14.278741836547852,14.770605987941478,14.175963312219356,14.763264564758494,83564300
2008-12-12,14.212682723999023,14.572404369772677,13.728159576611285,14.058515504247737,78112600
2008-12-15,13.977754592895508,14.271404605302198,13.867634613038504,14.197991752142098,59925900
2008-12-16,14.76326847076416,14.81465704640794,13.948388484888032,14.10255421181937,97688700
2008-12-17,14.432913780212402,14.71922240731406,14.315453758825369,14.543032375233508,78922700
2008-12-18,14.168625831604004,14.697197245993054,13.941047250538544,14.579737242847418,80759200
2008-12-19,14.036483764648438,14.53568805607829,14.029142339743547,14.256720910860619,113530400
2008-12-22,14.080528259277344,14.161282517773104,13.86763117787338,14.124575400168958,58575400
2008-12-23,14.153944969177246,14.366840708632306,13.955730680549824,14.153944969177246,47511400
2008-12-24,14.073186874389648,14.278742532837066,14.021798309836136,14.139258286025127,16880400
2008-12-26,14.04382610321045,14.190651825032306,14.01446179898639,14.0952160860118,23101000
2008-12-29,13.919022560119629,14.102553984595259,13.684102560828206,14.05850683478653,58512800
2008-12-30,14.197990417480469,14.308108986752227,13.948387580339912,13.955729004989172,43224100
2008-12-31,14.271401405334473,14.44759137327275,14.146600003015685,14.175964297555367,46419000
2009-01-02,14.924774169921875,14.976162740563073,14.220014229299393,14.33747421940314,50084000
2009-01-05,15.06425666809082,15.174375220880659,14.7265581859375,14.829336715410268,61475200
2009-01-06,15.240452766418457,15.416642801839986,15.130334169309245,15.23311133991332,58083400
2009-01-07,14.322793006896973,14.895411574247005,14.30076873114877,14.821998721986688,72709900
2009-01-08,14.770611763000488,14.822000345140152,14.352158879362127,14.410888887555151,70255400
2009-01-09,14.330134391784668,14.902751557288196,14.2493801145024,14.807315829782171,49815300
2009-01-12,14.293436050415039,14.528357601416365,14.16863454529087,14.46962616349012,52163500
2009-01-13,14.550371170043945,14.675172595225535,14.330134019833451,14.330134019833451,65843500
2009-01-14,14.01446533203125,14.447599780341625,13.955735308543446,14.33748116133127,80257500
2009-01-15,14.124581336975098,14.168628496380494,13.596011223408473,13.999779885131511,96169800
2009-01-16,14.469614028930664,14.616439700145705,14.058504109855273,14.410884040491323,79634100
2009-01-20,13.566640853881836,14.40354499632897,13.485887989433822,14.286083611231598,89873000
2009-01-21,14.227360725402832,14.278750719654507,13.551964774956653,13.852957711779798,68340900
2009-01-22,12.560892105102539,13.346406438225843,12.531526402816105,13.250969306028688,222436600
2009-01-23,12.62696361541748,12.83985935741476,12.296606463760268,12.458113626662815,117020600
2009-01-26,12.94264030456543,13.074783203913181,12.648990195033853,12.693038761639219,92476500
2009-01-27,12.964659690856934,13.192238264753657,12.795811116683032,13.052755390557987,61695000
2009-01-28,13.24362564086914,13.441838475891583,13.038069982059408,13.06743427604173,64145500
2009-01-29,12.913272857666016,13.184898617929013,12.891248579712055,13.052757150906757,49192800
2009-01-30,12.553550720214844,13.06009788442743,12.553550720214844,13.023390756450427,62370900
2009-02-02,13.089458465576172,13.309695569895371,12.480134316710803,12.502158587236067,88871700
2009-02-03,13.58132553100586,13.662079806562286,12.920612677111764,13.104144103206439,86865100
2009-02-04,13.67676067352295,13.948387788668219,13.581324952124318,13.610690651159958,75618000
2009-02-05,13.977754592895508,14.0511660458219,13.3977945931878,13.588667451310577,75195200
2009-02-06,14.432913780212402,14.631128091390737,13.992437999894072,14.065850863319445,86746000
2009-02-09,14.271401405334473,14.51366278627878,14.139258579322416,14.418225678499674,52196400
2009-02-10,13.801567077636719,14.535693015813866,13.728155604006288,14.131924309910078,83953200
2009-02-11,14.102557182312012,14.308112928418039,13.889661409768234,13.904344263111657,58599000
2009-02-12,14.139259338378906,14.183306482669767,13.610689406188156,13.926362240545044,75323200
2009-02-13,14.01446533203125,14.29343259353976,13.9777595924392,14.146608234937359,47416000
2009-02-17,13.371391296386719,13.674446484057455,13.223558878571248,13.66705472218324,75853300
2009-02-18,13.393567085266113,13.637489596942816,13.304867349277098,13.46748188711674,54946900
2009-02-19,13.23834228515625,13.585746631163222,13.164426076902695,13.52661394652726,49195600
2009-02-20,13.304866790771484,13.445307446094375,13.05355252749238,13.13486049791633,69413800
2009-02-23,12.720928192138672,13.415738182286056,12.683970798870545,13.31964811388842,70803400
2009-02-24,12.691368103027344,12.824417032642502,12.09264932959393,12.587886228808799,122674500
2009-02-25,12.536138534545898,12.74310360453636,12.166558958742057,12.5730973380268,105894600
2009-02-26,12.136995315551758,12.624840322804255,12.136995315551758,12.602665037080259,83219500
2009-02-27,11.93742561340332,12.210915248051835,11.900468202428998,12.040908901834174,93428000
2009-03-02,11.6713285446167,12.011341944788962,11.61958760488965,11.796985716740195,80602100
2009-03-03,11.737850189208984,12.00394729297421,11.560452120032167,11.848724511132444,80476600
2009-03-04,11.915250778198242,12.122214518844691,11.745243740654216,11.915250778198242,69285100
2009-03-05,11.286964416503906,11.737851398337305,11.286964416503906,11.723067871924405,89708500
2009-03-06,11.294352531433105,11.54566677562007,10.991297368119584,11.346094155476814,92821400
2009-03-09,11.198267936706543,11.634372224345984,11.161310519720864,11.235226058609767,66479100
2009-03-10,12.181347846984863,12.284831132489792,11.272182028307926,11.360881080989767,95184200
2009-03-11,12.647019386291504,12.713543853500441,12.144390705083902,12.292221757898883,84522200
2009-03-12,12.573100090026855,12.595275376969123,12.181345146387153,12.573100090026855,93694100
2009-03-13,12.307002067565918,12.602665505707918,11.959597703978378,12.550924580262379,82965800
2009-03-16,12.01133918762207,12.536141638483745,12.003947425095696,12.432659782783594,67028900
2009-03-17,12.491788864135742,12.491788864135742,12.018727477797126,12.063076630307837,62481000
2009-03-18,12.536138534545898,12.728320083144,12.270042198654386,12.587880859419162,70710700
2009-03-19,12.669189453125,12.898329842203704,12.506574921053966,12.839197156920198,58994600
2009-03-20,12.610057830810547,13.04616195022585,12.47700892524865,12.802239426640556,81725500
2009-03-23,13.54879379272461,13.74097543494193,12.794850752449324,12.839201338231318,71600000
2009-03-24,13.253125190734863,13.460088872392094,13.18660074739237,13.334433157005543,50044100
2009-03-25,13.216168403625488,13.5340071459943,12.950071999414613,13.290084619730838,73927100
2009-03-26,13.918370246887207,13.955327649770384,13.393567794806453,13.430525197689628,63775100
2009-03-27,13.400959968566895,13.763149333245634,13.341827270017564,13.704016634696304,47670400
2009-03-30,12.920500755310059,13.127465811261528,12.765278020722032,13.112682290871973,49633000
2009-03-31,13.578360557556152,13.888807602171434,13.142256342267185,13.179213753121564,92423300
2009-04-01,14.27315902709961,14.310117820751982,13.437910028229496,13.474867412048047,96438900
2009-04-02,14.258384704589844,14.701879191896952,14.044027813868095,14.413607493180413,99082300
2009-04-03,13.859237670898438,14.154901125910692,13.622706906888634,14.140117600701439,81858400
2009-04-06,13.866634368896484,13.866634368896484,13.504446331367685,13.704019763220819,47476100
2009-04-07,13.866634368896484,14.14751439866992,13.770542830670133,13.866634368896484,65815200
2009-04-08,14.184460639953613,14.502299213908268,14.014453010043438,14.021844768720733,56408900
2009-04-09,14.539261817932129,14.561437101926279,14.206639607191466,14.376647298144649,55759600
2009-04-13,14.480127334594727,14.672308875784527,14.317512835049884,14.55404352887298,44444700
2009-04-14,14.302735328674316,14.450566369561148,14.044029244828941,14.36925979051555,63796300
